Source_Negative_Row,Source_Sequence_ID,Original_Acceptor_SMILES,Repaired_Acceptor_SMILES,Raw_RDKit_Parse_OK,Repaired_RDKit_Parse_OK,Modified,Repair_Count,Removed_Bracket_Positions_1Based,Repaired_Canonical_SMILES
779,778,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(OCC3C=4C(C=5C3=CC=CC5)=CC=CC4)=O)[C@H](OCC(OC(C)(C)C)=O)O[C@H]1C(OC)=O)[C@@H]6[C@H](NC(C(F)(F)F)=O)[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H]](COCC8=CC9=C(C=C8)C=CC=C9)O6,O([C@H]1[C@H](OCC2=CC=CC=C2)[C@@H](OC(OCC3C=4C(C=5C3=CC=CC5)=CC=CC4)=O)[C@H](OCC(OC(C)(C)C)=O)O[C@H]1C(OC)=O)[C@@H]6[C@H](NC(C(F)(F)F)=O)[C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC9=C(C=C8)C=CC=C9)O6,False,True,True,1,179,COC(=O)[C@@H]1O[C@@H](OCC(=O)OC(C)(C)C)[C@H](OC(=O)OCC2c3ccccc3-c3ccccc32)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COCc2ccc3ccccc3c2)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1NC(=O)C(F)(F)F
780,779,S([C@H]1[C@@H]([C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H]](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(C)C=C5,S([C@H]1[C@@H]([C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(C)C=C5,False,True,True,1,51,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](COCc2ccccc2)O[C@@H](Sc2ccc(C)cc2)[C@@H]1N1C(=O)c2ccccc2C1=O
781,780,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCC=C)O[C@H](COCC3=CC=CC=C3)[C@H]2O[C@H]4[C@@H]([C@@H](OCC5=CC=CC=C5)[C@H](OC(=O)C)[C@@H]](COCC6=CC=CC=C6)O4)N7C(=O)C=8C(C7=O)=CC=CC8)N9C(=O)C=%10C(C9=O)=CC=CC%10,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCC=C)O[C@H](COCC3=CC=CC=C3)[C@H]2O[C@H]4[C@@H]([C@@H](OCC5=CC=CC=C5)[C@H](OC(=O)C)[C@@H](COCC6=CC=CC=C6)O4)N7C(=O)C=8C(C7=O)=CC=CC8)N9C(=O)C=%10C(C9=O)=CC=CC%10,False,True,True,1,124,C=CCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O
782,781,S([C@H]1[C@@H]([C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H]](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=CC=C5,S([C@H]1[C@@H]([C@@H](OC(C)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=CC=C5,False,True,True,1,51,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](COCc2ccccc2)O[C@@H](Sc2ccccc2)[C@@H]1N1C(=O)c2ccccc2C1=O
783,782,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](O[C@H]3[C@H](OCC4=CC=CC=C4)[C@H]([C@H](O[C@H]5[C@H](OCC6=CC=CC=C6)[C@H]([C@H](F)O[C@@H]5COCC7=CC=CC=C7)N8C(=O)C=9C(C8=O)=CC=CC9)O[C@@H]3COCC%10=CC=CC=C%10)N%11C(=O)C=%12C(C%11=O)=CC=CC%12)O[C@H](COCC%13=CC=CC=C%13)[C@H]2O[C@H]%14[C@@H]([C@@H](OCC%15=CC=CC=C%15)[C@H](OC(=O)C)[C@@H]](COCC%16=CC=CC=C%16)O%14)N%17C(=O)C=%18C(C%17=O)=CC=CC%18)N%19C(=O)C=%20C(C%19=O)=CC=CC%20,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](O[C@H]3[C@H](OCC4=CC=CC=C4)[C@H]([C@H](O[C@H]5[C@H](OCC6=CC=CC=C6)[C@H]([C@H](F)O[C@@H]5COCC7=CC=CC=C7)N8C(=O)C=9C(C8=O)=CC=CC9)O[C@@H]3COCC%10=CC=CC=C%10)N%11C(=O)C=%12C(C%11=O)=CC=CC%12)O[C@H](COCC%13=CC=CC=C%13)[C@H]2O[C@H]%14[C@@H]([C@@H](OCC%15=CC=CC=C%15)[C@H](OC(=O)C)[C@@H](COCC%16=CC=CC=C%16)O%14)N%17C(=O)C=%18C(C%17=O)=CC=CC%18)N%19C(=O)C=%20C(C%19=O)=CC=CC%20,False,True,True,1,316,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](N3C(=O)c4ccccc4C3=O)[C@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](N4C(=O)c5ccccc5C4=O)[C@H](O[C@H]4[C@H](OCc5ccccc5)[C@@H](N5C(=O)c6ccccc6C5=O)[C@H](F)O[C@@H]4COCc4ccccc4)O[C@@H]3COCc3ccccc3)O[C@@H]2COCc2ccccc2)O[C@@H]1COCc1ccccc1
784,783,S([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=CC=C6,S([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=CC=C6,False,True,True,1,57,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](Sc2ccccc2)O[C@@H]1COCc1ccccc1
785,784,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@@H]6[C@@H](COCC7=CC=CC=C7)O[C@@H](SC8=CC=CC=C8)[C@@H]([C@H]6O)N9C(=O)C=%10C(C9=O)=CC=CC%10,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@@H]6[C@@H](COCC7=CC=CC=C7)O[C@@H](SC8=CC=CC=C8)[C@@H]([C@H]6O)N9C(=O)C=%10C(C9=O)=CC=CC%10,False,True,True,1,57,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@H](O)[C@@H](N3C(=O)c4ccccc4C3=O)[C@H](Sc3ccccc3)O[C@@H]2COCc2ccccc2)O[C@@H]1COCc1ccccc1
786,785,S([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(C)C=C6,S([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(C)C=C6,False,True,True,1,57,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](Sc2ccc(C)cc2)O[C@@H]1COCc1ccccc1
787,786,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(OC)C=C6,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(OC)C=C6,False,True,True,1,57,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1
788,787,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCC3=CC=CC=C3)O[C@H](COCC4=CC=CC=C4)[C@H]2O[C@H]5[C@@H]([C@@H](OCC6=CC=CC=C6)[C@H](OC(=O)C)[C@@H]](COCC7=CC=CC=C7)O5)N8C(=O)C=9C(C8=O)=CC=CC9)N%10C(=O)C=%11C(C%10=O)=CC=CC%11,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCC3=CC=CC=C3)O[C@H](COCC4=CC=CC=C4)[C@H]2O[C@H]5[C@@H]([C@@H](OCC6=CC=CC=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=CC=C7)O5)N8C(=O)C=9C(C8=O)=CC=CC9)N%10C(=O)C=%11C(C%10=O)=CC=CC%11,False,True,True,1,132,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](N3C(=O)c4ccccc4C3=O)[C@H](OCc3ccccc3)O[C@@H]2COCc2ccccc2)O[C@@H]1COCc1ccccc1
789,788,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](O[C@H]3[C@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H](OCC[Si](C)(C)C)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(OCC%10=CC=CC=C%10)=O)[C@@H](OCC%11=CC=CC=C%11)[C@H](OC(=O)C)[C@@H]](COCC%12=CC=CC=C%12)O9,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](O[C@H]3[C@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H](OCC[Si](C)(C)C)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(OCC%10=CC=CC=C%10)=O)[C@@H](OCC%11=CC=CC=C%11)[C@H](OC(=O)C)[C@@H](COCC%12=CC=CC=C%12)O9,False,True,True,1,253,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](NC(=O)OCc2ccccc2)[C@H](O[C@H]2[C@@H](OCc3ccccc3)[C@@H](COCc3ccccc3)O[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OCc4ccccc4)[C@H](OCC[Si](C)(C)C)O[C@@H]3COCc3ccccc3)[C@@H]2OCc2ccccc2)O[C@@H]1COCc1ccccc1
790,789,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OC3=CC=CC=C3)O[C@H](COCC4=CC=CC=C4)[C@H]2O[C@H]5[C@@H]([C@@H](OCC6=CC=CC=C6)[C@H](OC(=O)C)[C@@H]](COCC7=CC=CC=C7)O5)N8C(=O)C=9C(C8=O)=CC=CC9)N%10C(=O)C=%11C(C%10=O)=CC=CC%11,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OC3=CC=CC=C3)O[C@H](COCC4=CC=CC=C4)[C@H]2O[C@H]5[C@@H]([C@@H](OCC6=CC=CC=C6)[C@H](OC(=O)C)[C@@H](COCC7=CC=CC=C7)O5)N8C(=O)C=9C(C8=O)=CC=CC9)N%10C(=O)C=%11C(C%10=O)=CC=CC%11,False,True,True,1,131,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](N3C(=O)c4ccccc4C3=O)[C@H](Oc3ccccc3)O[C@@H]2COCc2ccccc2)O[C@@H]1COCc1ccccc1
791,790,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](O[C@H]3[C@H](OCC4=CC=CC=C4)[C@H]([C@H](O[C@H]5[C@H](OCC6=CC=CC=C6)[C@H]([C@H](F)O[C@@H]5COCC7=CC=CC=C7)N8C(=O)C=9C(C8=O)=CC=CC9)O[C@@H]3COCC%10=CC=CC=C%10)N%11C(=O)C=%12C(C%11=O)=CC=CC%12)O[C@H](COCC%13=CC=CC=C%13)[C@H]2O[C@H]%14[C@@H]([C@@H](OCC%15=CC=CC=C%15)[C@H](OC(=O)C)[C@@H]](COCC%16=CC=CC=C%16)O%14)N%17C(=O)C=%18C(C%17=O)=CC=CC%18)N%19C(=O)C=%20C(C%19=O)=CC=CC%20,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](O[C@H]3[C@H](OCC4=CC=CC=C4)[C@H]([C@H](O[C@H]5[C@H](OCC6=CC=CC=C6)[C@H]([C@H](F)O[C@@H]5COCC7=CC=CC=C7)N8C(=O)C=9C(C8=O)=CC=CC9)O[C@@H]3COCC%10=CC=CC=C%10)N%11C(=O)C=%12C(C%11=O)=CC=CC%12)O[C@H](COCC%13=CC=CC=C%13)[C@H]2O[C@H]%14[C@@H]([C@@H](OCC%15=CC=CC=C%15)[C@H](OC(=O)C)[C@@H](COCC%16=CC=CC=C%16)O%14)N%17C(=O)C=%18C(C%17=O)=CC=CC%18)N%19C(=O)C=%20C(C%19=O)=CC=CC%20,False,True,True,1,316,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](N3C(=O)c4ccccc4C3=O)[C@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](N4C(=O)c5ccccc5C4=O)[C@H](O[C@H]4[C@H](OCc5ccccc5)[C@@H](N5C(=O)c6ccccc6C5=O)[C@H](F)O[C@@H]4COCc4ccccc4)O[C@@H]3COCc3ccccc3)O[C@@H]2COCc2ccccc2)O[C@@H]1COCc1ccccc1
792,791,N(C(C)=O)[C@@H]1[C@@H](O[C@@H](C(N[C@H](C(OCC[Si](C)(C)C)=O)C)=O)C)[C@H](OC(=O)C)[C@@H]](COC(C)=O)O[C@@H]1OCC2=CC=CC=C2,N(C(C)=O)[C@@H]1[C@@H](O[C@@H](C(N[C@H](C(OCC[Si](C)(C)C)=O)C)=O)C)[C@H](OC(=O)C)[C@@H](COC(C)=O)O[C@@H]1OCC2=CC=CC=C2,False,True,True,1,88,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)OCC[Si](C)(C)C
793,792,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](OCC7=CC=CC=C7)[C@@H](COCC8=CC=CC=C8)O[C@H](OCCCCCN=[N+]=[N-])[C@@H]6OCC9=CC=CC=C9,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@@H](OCC7=CC=CC=C7)[C@@H](COCC8=CC=CC=C8)O[C@H](OCCCCCN=[N+]=[N-])[C@@H]6OCC9=CC=CC=C9,False,True,True,1,57,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@@H](OCc3ccccc3)[C@@H](COCc3ccccc3)O[C@H](OCCCCCN=[N+]=[N-])[C@@H]2OCc2ccccc2)O[C@@H]1COCc1ccccc1
794,793,O([C@H]1[C@@H]([C@@H](OCC=C)[C@H](OC(=O)C)[C@@H]](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)[C@H]5[C@@H](OCC6=CC=CC=C6)[C@@H](COCC7=CC=CC=C7)O[C@H](OCCCCCN=[N+]=[N-])[C@@H]5OCC8=CC=CC=C8,O([C@H]1[C@@H]([C@@H](OCC=C)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)[C@H]5[C@@H](OCC6=CC=CC=C6)[C@@H](COCC7=CC=CC=C7)O[C@H](OCCCCCN=[N+]=[N-])[C@@H]5OCC8=CC=CC=C8,False,True,True,1,49,C=CCO[C@H]1[C@H](OC(C)=O)[C@@H](COCc2ccccc2)O[C@@H](O[C@H]2[C@@H](OCc3ccccc3)[C@@H](COCc3ccccc3)O[C@H](OCCCCCN=[N+]=[N-])[C@@H]2OCc2ccccc2)[C@@H]1N1C(=O)c2ccccc2C1=O
795,794,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCCCCCCCC)O[C@H](COCC3=CC=CC=C3)[C@H]2O[C@H]4[C@H](OC(=O)C5=CC=CC=C5)[C@@H](O[C@H]6[C@@H]([C@@H](O)[C@H](OC(=O)C)[C@@H]](COCC7=CC=CC=C7)O6)N8C(=O)C=9C(C8=O)=CC=CC9)[C@@H](OC(C)=O)[C@@H](COC(=O)C%10=CC=CC=C%10)O4)N%11C(=O)C=%12C(C%11=O)=CC=CC%12,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCCCCCCCC)O[C@H](COCC3=CC=CC=C3)[C@H]2O[C@H]4[C@H](OC(=O)C5=CC=CC=C5)[C@@H](O[C@H]6[C@@H]([C@@H](O)[C@H](OC(=O)C)[C@@H](COCC7=CC=CC=C7)O6)N8C(=O)C=9C(C8=O)=CC=CC9)[C@@H](OC(C)=O)[C@@H](COC(=O)C%10=CC=CC=C%10)O4)N%11C(=O)C=%12C(C%11=O)=CC=CC%12,False,True,True,1,154,CCCCCCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](O)[C@H]3N3C(=O)c4ccccc4C3=O)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N1C(=O)c2ccccc2C1=O
796,795,S([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(N(=O)=O)C=C6,S([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(N(=O)=O)C=C6,False,True,True,1,57,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](Sc2ccc([N+](=O)[O-])cc2)O[C@@H]1COCc1ccccc1
797,796,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@H](OCC7=CC=CC=C7)[C@H]([C@H](OC)O[C@@H]6CO[C@H]8[C@@H](OC)[C@H](OCC9=CC=C(OC)C=C9)[C@H](OC(C)=O)[C@H](C)O8)N%10C(=O)C=%11C(C%10=O)=CC=CC%11,O([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)[C@H]6[C@H](OCC7=CC=CC=C7)[C@H]([C@H](OC)O[C@@H]6CO[C@H]8[C@@H](OC)[C@H](OCC9=CC=C(OC)C=C9)[C@H](OC(C)=O)[C@H](C)O8)N%10C(=O)C=%11C(C%10=O)=CC=CC%11,False,True,True,1,57,COc1ccc(CO[C@H]2[C@H](OC)[C@H](OC[C@H]3O[C@@H](OC)[C@H](N4C(=O)c5ccccc5C4=O)[C@@H](OCc4ccccc4)[C@@H]3O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N3C(=O)c4ccccc4C3=O)O[C@@H](C)[C@H]2OC(C)=O)cc1
798,797,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCC3=CC=CC=C3)O[C@H](CO[C@H]4[C@@H](OC)[C@H](OCC5=CC=C(OC)C=C5)[C@H](OC(C)=O)[C@H](C)O4)[C@H]2O[C@H]6[C@@H]([C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H]](COCC8=CC=CC=C8)O6)N9C(=O)C=%10C(C9=O)=CC=CC%10)N%11C(=O)C=%12C(C%11=O)=CC=CC%12,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCC3=CC=CC=C3)O[C@H](CO[C@H]4[C@@H](OC)[C@H](OCC5=CC=C(OC)C=C5)[C@H](OC(C)=O)[C@H](C)O4)[C@H]2O[C@H]6[C@@H]([C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6)N9C(=O)C=%10C(C9=O)=CC=CC%10)N%11C(=O)C=%12C(C%11=O)=CC=CC%12,False,True,True,1,184,COc1ccc(CO[C@H]2[C@H](OC)[C@H](OC[C@H]3O[C@@H](OCc4ccccc4)[C@H](N4C(=O)c5ccccc5C4=O)[C@@H](OCc4ccccc4)[C@@H]3O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N3C(=O)c4ccccc4C3=O)O[C@@H](C)[C@H]2OC(C)=O)cc1
799,798,S([C@H]1[C@@H]([C@@H](OC(CCl)=O)[C@H](OC(=O)C)[C@@H]](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(C)C=C5,S([C@H]1[C@@H]([C@@H](OC(CCl)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(C)C=C5,False,True,True,1,53,CC(=O)O[C@H]1[C@H](OC(=O)CCl)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](Sc2ccc(C)cc2)O[C@@H]1COCc1ccccc1
800,799,S([C@H]1[C@@H]([C@@H](OC(CCl)=O)[C@H](OC(=O)C)[C@@H]](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(C)C=C5,S([C@H]1[C@@H]([C@@H](OC(CCl)=O)[C@H](OC(=O)C)[C@@H](COCC2=CC=CC=C2)O1)N3C(=O)C=4C(C3=O)=CC=CC4)C5=CC=C(C)C=C5,False,True,True,1,53,CC(=O)O[C@H]1[C@H](OC(=O)CCl)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](Sc2ccc(C)cc2)O[C@@H]1COCc1ccccc1
801,800,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](O[C@H]3[C@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H](OCC[Si](C)(C)C)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(=O)C%10=CC=CC=C%10)[C@@H](OCC%11=CC=CC=C%11)[C@H](OC(=O)C)[C@@H]](COCC%12=CC=CC=C%12)O9,O([C@@H]1[C@@H](OCC2=CC=CC=C2)[C@H](O[C@H]3[C@H](OCC4=CC=CC=C4)[C@@H](OCC5=CC=CC=C5)[C@H](OCC[Si](C)(C)C)O[C@@H]3COCC6=CC=CC=C6)O[C@H](COCC7=CC=CC=C7)[C@@H]1OCC8=CC=CC=C8)[C@H]9[C@H](NC(=O)C%10=CC=CC=C%10)[C@@H](OCC%11=CC=CC=C%11)[C@H](OC(=O)C)[C@@H](COCC%12=CC=CC=C%12)O9,False,True,True,1,251,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](NC(=O)c2ccccc2)[C@H](O[C@H]2[C@@H](OCc3ccccc3)[C@@H](COCc3ccccc3)O[C@@H](O[C@H]3[C@H](OCc4ccccc4)[C@@H](OCc4ccccc4)[C@H](OCC[Si](C)(C)C)O[C@@H]3COCc3ccccc3)[C@@H]2OCc2ccccc2)O[C@@H]1COCc1ccccc1
802,801,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCC3=CC=CC=C3)O[C@H](CO[Si](C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5)[C@H]2O[C@H]6[C@@H]([C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H]](COCC8=CC=CC=C8)O6)N9C(=O)C=%10C(C9=O)=CC=CC%10)N%11C(=O)C=%12C(C%11=O)=CC=CC%12,O(CC1=CC=CC=C1)[C@@H]2[C@H]([C@H](OCC3=CC=CC=C3)O[C@H](CO[Si](C(C)(C)C)(C4=CC=CC=C4)C5=CC=CC=C5)[C@H]2O[C@H]6[C@@H]([C@@H](OCC7=CC=CC=C7)[C@H](OC(=O)C)[C@@H](COCC8=CC=CC=C8)O6)N9C(=O)C=%10C(C9=O)=CC=CC%10)N%11C(=O)C=%12C(C%11=O)=CC=CC%12,False,True,True,1,158,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](O[C@H]2[C@H](OCc3ccccc3)[C@@H](N3C(=O)c4ccccc4C3=O)[C@H](OCc3ccccc3)O[C@@H]2CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)O[C@@H]1COCc1ccccc1
803,802,S([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H]](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(F)C=C6,S([C@H]1[C@@H]([C@@H](OCC2=CC=CC=C2)[C@H](OC(=O)C)[C@@H](COCC3=CC=CC=C3)O1)N4C(=O)C=5C(C4=O)=CC=CC5)C6=CC=C(F)C=C6,False,True,True,1,57,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](Sc2ccc(F)cc2)O[C@@H]1COCc1ccccc1
