Sample_ID,Pair_ID,Parent_ID,Parent_Reaction_ID,Variant,hard_feasibility,Donor_Canonical_SMILES,Acceptor_Canonical_SMILES,Original_Acceptor_Canonical_SMILES,Donor_Type,Solvent,Solvent_SMILES,has_solvent,Catalyst,Catalyst_SMILES,has_catalyst,Temp_C,has_temp,Time_min,has_time,Target_C4_Index,Target_O4_Index,split_pair_group,Source_Negative_Row,Source_Sequence_ID,Bracket_Repair_Used,Structure_Group_Size,Mapping_Method,Mapping_Cost,Structure_Verification
NEG-1097,PAIR-31-013-CAS-1889585,1097,31-013-CAS-1889585,o4_acetylated,0,CCS[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,Dichloromethane,ClCCl,1,1-(Phenylsulfonyl)piperidine,O=S(=O)(C=1C=CC=CC1)N2CCCCC2,1,,0,,0,14,15,train,653,652,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-1098,PAIR-31-013-CAS-11290207,1098,31-013-CAS-11290207,o4_acetylated,0,CCS[C@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,Dichloromethane,ClCCl,1,Trimethylsilyl triflate,O=S(=O)(O[Si](C)(C)C)C(F)(F)F,1,-60.0,1,,0,14,15,train,654,653,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-1099,PAIR-31-013-CAS-1336992,1099,31-013-CAS-1336992,o4_acetylated,0,c1ccc(CO[C@H]2[C@H]3O[C@@H](c4ccccc4)OC[C@H]3O[C@@H](Sc3ccccc3)[C@@H]2OCc2ccccc2)cc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,Dichloromethane,ClCCl,1,1-(Phenylsulfonyl)piperidine,O=S(=O)(C=1C=CC=CC1)N2CCCCC2,1,-60.0,1,,0,14,15,train,655,654,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-1100,PAIR-31-013-CAS-4631185,1100,31-013-CAS-4631185,o4_acetylated,0,c1ccc(CO[C@H]2[C@H]3O[C@@H](c4ccccc4)OC[C@H]3O[C@@H](Sc3ccccc3)[C@@H]2OCc2ccccc2)cc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,Dichloromethane,ClCCl,1,1-(Phenylsulfonyl)piperidine,O=S(=O)(C=1C=CC=CC1)N2CCCCC2,1,,0,,0,14,15,train,656,655,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-1101,PAIR-31-013-CAS-9977427,1101,31-013-CAS-9977427,o4_acetylated,0,c1ccc(CO[C@H]2[C@H]3O[C@@H](c4ccccc4)OC[C@H]3O[C@@H](Sc3ccccc3)[C@@H]2OCc2ccccc2)cc1,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,Dichloromethane,ClCCl,1,Trimethylsilyl triflate,O=S(=O)(O[Si](C)(C)C)C(F)(F)F,1,-60.0,1,,0,14,15,train,657,656,True,3,duplicate_group_min_cost_stable,0,exact_regenerated_o4_acetate_match
NEG-1110,PAIR-31-013-CAS-10372061,1110,31-013-CAS-10372061,o4_acetylated,0,CC(=O)CCC(=O)OC[C@@H]1O[C@@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O[C@@H]2O[C@@H](COC(=O)CCC(C)=O)[C@@H](O[C@H]3O[C@H](COC(C)=O)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane;Diethyl ether,ClCCl;O(CC)CC,1,Silver triflate,[Ag].O=S(=O)(O)C(F)(F)F,1,25.0,1,30.0,1,63,64,train,658,657,True,1,unique_structure_key,2,exact_regenerated_o4_acetate_match
NEG-1111,PAIR-31-013-CAS-892973,1111,31-013-CAS-892973,o4_acetylated,0,COC(=O)CO[C@@H]1[C@@H](N=[N+]=[N-])[C@H](SC)O[C@@H]2CO[C@@H](c3ccccc3)O[C@@H]12,CC(=O)O[C@H]1[C@H](OC(C)=O)[C@@H](COCc2ccccc2)OC[C@@H]1NC(C)=C1C(=O)CC(C)(C)CC1=O,CC(=O)O[C@H]1[C@H](O)[C@@H](COCc2ccccc2)OC[C@@H]1NC(C)=C1C(=O)CC(C)(C)CC1=O,thioglycoside,Dichloromethane,ClCCl,1,Methyl triflate,O=S(=O)(OC)C(F)(F)F,1,,0,,0,5,6,train,659,658,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1114,PAIR-31-013-CAS-9860387,1114,31-013-CAS-9860387,o4_acetylated,0,CCS[C@H]1O[C@H](CO[C@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@@H]2OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N=[N+]=[N-])[C@@H](O[C@@H]2[C@H]3OC(C)(C)O[C@@H]3[C@H]3O[C@]4(C[C@H]5CC[C@]4(C)C5(C)C)O[C@H]3[C@H]2OP(=O)(OCc2ccccc2)OCc2ccccc2)O[C@@H]1COP(=O)(CCNC(=O)OCc1ccccc1)OCc1ccccc1,CC1(C)O[C@@H]2[C@@H](O[C@H]3O[C@H](COP(=O)(CCNC(=O)OCc4ccccc4)OCc4ccccc4)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OP(=O)(OCc3ccccc3)OCc3ccccc3)[C@@H]3O[C@@]4(C[C@H]5CC[C@]4(C)C5(C)C)O[C@@H]3[C@H]2O1,thioglycoside,Diethyl ether,O(CC)CC,1,Triethylamine,N(CC)(CC)CC,1,25.0,1,420.0,1,4,3,val,660,659,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1117,PAIR-31-013-CAS-16968435,1117,31-013-CAS-16968435,o4_acetylated,0,CC(=O)OC[C@H]1O[C@@H](Sc2ccc(C)cc2)[C@H](NC(=O)OCC(Cl)(Cl)Cl)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)OCC[Si](C)(C)C,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(C)=O)[C@@H](O)[C@@H]1O[C@H](C)C(=O)N[C@@H](C)C(=O)OCC[Si](C)(C)C,thioglycoside,Dichloromethane,ClCCl,1,Trimethylsilyl triflate,O=S(=O)(O[Si](C)(C)C)C(F)(F)F,1,-78.0,1,120.0,1,21,22,test,661,660,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1119,PAIR-31-013-CAS-15008621,1119,31-013-CAS-15008621,o4_acetylated,0,C[C@@H]1O[C@@H](Sc2ccccc2)[C@H](OCc2cccc3ccccc23)[C@H](OCc2ccccc2)[C@H]1OCc1ccccc1,CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C(C)C)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C(C)C)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,Dichloromethane,ClCCl,1,1-(Phenylsulfonyl)piperidine,O=S(=O)(C=1C=CC=CC1)N2CCCCC2,1,-60.0,1,,0,16,17,train,662,661,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1124,PAIR-31-013-CAS-14738874,1124,31-013-CAS-14738874,o4_acetylated,0,c1ccc(CO[C@@H]2[C@@H](OCc3ccccc3)[C@H](Sc3ccccc3)O[C@@H]3CO[C@@H](c4ccccc4)O[C@@H]23)cc1,CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C(C)C)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C(C)C)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,Dichloromethane,ClCCl,1,1-(Phenylsulfonyl)piperidine,O=S(=O)(C=1C=CC=CC1)N2CCCCC2,1,-60.0,1,,0,16,17,test,663,662,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1125,PAIR-31-013-CAS-10756153,1125,31-013-CAS-10756153,o4_acetylated,0,c1ccc(CO[C@H]2[C@H]3O[C@@H](c4ccccc4)OC[C@H]3O[C@@H](Sc3ccccc3)[C@@H]2OCc2ccccc2)cc1,CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C(C)C)[C@@H](OC(C)=O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C(C)C)[C@@H](O)[C@@H]2OC(=O)N(C(C)=O)[C@@H]12,thioglycoside,Dichloromethane,ClCCl,1,1-(Phenylsulfonyl)piperidine,O=S(=O)(C=1C=CC=CC1)N2CCCCC2,1,-60.0,1,,0,16,17,train,664,663,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1131,PAIR-31-013-CAS-16946847,1131,31-013-CAS-16946847,o4_acetylated,0,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@@H](N2C(=O)c3ccccc3C2=O)[C@H](Sc2ccccc2)O[C@@H]1COCc1ccccc1,CC(=O)O[C@H]1[C@H](OCc2ccccc2)[C@H](N=[N+]=[N-])[C@@H](OCc2ccccc2)O[C@@H]1COCc1ccccc1,[N-]=[N+]=N[C@@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1OCc1ccccc1,thioglycoside,Dichloromethane,ClCCl,1,N-Iodosuccinimide,O=C1N(I)C(=O)CC1,1,-25.0,1,15.0,1,4,3,train,665,664,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1135,PAIR-31-013-CAS-10173116,1135,31-013-CAS-10173116,o4_acetylated,0,CCS[C@@H]1O[C@H](COCc2ccccc2)C[C@H](OC(C)=O)[C@H]1NC(=O)OCC(Cl)(Cl)Cl,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]1O[C@H](C)C(=O)OCCS(=O)(=O)c1ccccc1,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1O[C@H](C)C(=O)OCCS(=O)(=O)c1ccccc1,thioglycoside,Dichloromethane,ClCCl,1,Sodium thiosulfate,[Na].O=S(=O)(O)S,1,25.0,1,30.0,1,25,26,train,666,665,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1137,PAIR-31-013-CAS-9961430,1137,31-013-CAS-9961430,o4_acetylated,0,CCS[C@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)N[C@H]1[C@H](OCCCCCCCl)O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COC(=O)C(C)(C)C)[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](O[C@@H]4O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)[C@H]3NC(=O)C(Cl)(Cl)Cl)[C@H]2OC(C)=O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)N[C@H]1[C@H](OCCCCCCCl)O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](COC(=O)C(C)(C)C)[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](O[C@@H]4O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]4OC(C)=O)[C@H]3NC(=O)C(Cl)(Cl)Cl)[C@H]2OC(C)=O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,thioglycoside,Acetic acid;Dichloromethane,O=C(O)C;ClCCl,1,Triethylamine,N(CC)(CC)CC,1,25.0,1,30.0,1,57,58,train,667,666,True,1,unique_structure_key,2,exact_regenerated_o4_acetate_match
NEG-1143,PAIR-31-013-CAS-7889658,1143,31-013-CAS-7889658,o4_acetylated,0,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2[C@H](OCc2ccccc2)[C@H]1OC(=O)OCC1c2ccccc2-c2ccccc21,C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@H](OC(=O)CCC(C)=O)[C@H]1NC(=O)C(Cl)(Cl)Cl,C=CCCCO[C@@H]1O[C@H](COCc2ccccc2)[C@@H](O)[C@H](OC(=O)CCC(C)=O)[C@H]1NC(=O)C(Cl)(Cl)Cl,thioglycoside,Dichloromethane,ClCCl,1,Methyl triflate,O=S(=O)(OC)C(F)(F)F,1,25.0,1,10.0,1,18,19,train,668,667,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1146,PAIR-31-614-CAS-39596688,1146,31-614-CAS-39596688,o4_acetylated,0,CCS[C@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@@H](OC(C)=O)[C@@H](COC(C)=O)O[C@@H](O[C@@H]3[C@@H](NC(C)=O)[C@H](OCCCCCCCCCCl)O[C@H](COCc4ccccc4)[C@H]3OC(=O)OCC3c4ccccc4-c4ccccc43)[C@@H]2OC(C)=O)O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)N[C@H]1[C@H](OCCCCCCCCCCl)O[C@H](COCc2ccccc2)[C@@H](OC(=O)OCC2c3ccccc3-c3ccccc32)[C@@H]1O[C@@H]1O[C@H](COC(C)=O)[C@H](OC(C)=O)[C@H](O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](OC(C)=O)[C@H]2NC(C)=O)[C@H]1OC(C)=O,thioglycoside,Dichloromethane,ClCCl,1,Triethylamine,N(CC)(CC)CC,1,25.0,1,60.0,1,86,87,train,669,668,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1151,PAIR-31-013-CAS-6664730,1151,31-013-CAS-6664730,o4_acetylated,0,CCS[C@H]1O[C@@H](C)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1OCc1ccccc1,CC(=O)N[C@H]1[C@H](OCCCCCCCl)O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]3NC(=O)C(Cl)(Cl)Cl)[C@H]2OC(C)=O)[C@@H]1OC(=O)CCl,CC(=O)N[C@H]1[C@H](OCCCCCCCl)O[C@H](COCc2ccccc2)[C@@H](O[C@@H]2O[C@H](CO[Si](c3ccccc3)(c3ccccc3)C(C)(C)C)[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](COCc4ccccc4)[C@@H](O)[C@H](OC(C)=O)[C@H]3NC(=O)C(Cl)(Cl)Cl)[C@H]2OC(C)=O)[C@@H]1OC(=O)CCl,thioglycoside,Dichloromethane,ClCCl,1,Triethylamine,N(CC)(CC)CC,1,25.0,1,180.0,1,68,69,train,670,669,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1156,PAIR-31-006-CAS-16647351,1156,31-006-CAS-16647351,o4_acetylated,0,Cc1ccc(S[C@@H]2O[C@@H]3CO[C@H](c4ccccc4)O[C@@H]3[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)cc1,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,thioglycoside,Dichloromethane;Methanol,ClCCl;OC,1,Trimethylsilyl triflate,O=S(=O)(O[Si](C)(C)C)C(F)(F)F,1,25.0,1,,0,19,20,train,671,670,True,1,unique_structure_key,2,exact_regenerated_o4_acetate_match
NEG-1157,PAIR-31-006-CAS-16647345,1157,31-006-CAS-16647345,o4_acetylated,0,c1ccc(CO[C@@H]2[C@H](OCc3ccccc3)[C@@H](Sc3ccccc3)O[C@@H]3CO[C@@H](c4ccccc4)O[C@@H]23)cc1,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OC(C)=O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,COc1ccc(O[C@@H]2O[C@H](COCc3ccccc3)[C@@H](O)[C@H](OCc3ccccc3)[C@H]2N2C(=O)c3ccccc3C2=O)cc1,thioglycoside,Dichloromethane,ClCCl,1,Diphenyl sulfoxide,O=S(C=1C=CC=CC1)C=2C=CC=CC2,1,25.0,1,5.0,1,19,20,train,672,671,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1162,PAIR-31-013-CAS-9669067,1162,31-013-CAS-9669067,o4_acetylated,0,CC(=O)CCC(=O)OC[C@H]1O[C@@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COS(=O)(=O)OCC(Cl)(Cl)Cl)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COS(=O)(=O)OCC(Cl)(Cl)Cl)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane;Diethyl ether,ClCCl;O(CC)CC,1,Tosyl chloride,O=S(=O)(Cl)C1=CC=C(C=C1)C,1,25.0,1,30.0,1,69,70,val,673,672,True,1,unique_structure_key,2,exact_regenerated_o4_acetate_match
NEG-1164,PAIR-31-013-CAS-11511551,1164,31-013-CAS-11511551,o4_acetylated,0,CC(=O)CCC(=O)OC[C@@H]1O[C@@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COS(=O)(=O)OCC(Cl)(Cl)Cl)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane;Diethyl ether,ClCCl;O(CC)CC,1,Tosyl chloride,O=S(=O)(Cl)C1=CC=C(C=C1)C,1,25.0,1,30.0,1,63,64,train,674,673,True,1,unique_structure_key,2,exact_regenerated_o4_acetate_match
NEG-1165,PAIR-31-013-CAS-11784711,1165,31-013-CAS-11784711,o4_acetylated,0,CC(=O)CCC(=O)OC[C@H]1O[C@@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COS(=O)(=O)OCC(Cl)(Cl)Cl)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane;Diethyl ether,ClCCl;O(CC)CC,1,Tosyl chloride,O=S(=O)(Cl)C1=CC=C(C=C1)C,1,25.0,1,30.0,1,63,64,test,675,674,True,1,unique_structure_key,2,exact_regenerated_o4_acetate_match
NEG-1166,PAIR-31-013-CAS-553402,1166,31-013-CAS-553402,o4_acetylated,0,CC(=O)CCC(=O)OC[C@H]1O[C@@H](Sc2ccc(C)cc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COS(=O)(=O)OCC(Cl)(Cl)Cl)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O[C@@H]2O[C@H](COC(=O)CCC(C)=O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)OCC(Cl)(Cl)Cl)[C@@H](OC(C)=O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],CC(=O)CCC(=O)OC[C@H]1O[C@@H](OCCCN(Cc2ccccc2)C(=O)OCc2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H](OCc2ccccc2)[C@@H]1O[C@H]1O[C@H](COC(C)=O)[C@@H](O[C@@H]2O[C@H](COC(=O)CCC(C)=O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)OCC(Cl)(Cl)Cl)[C@@H](O)[C@H](OCc4ccccc4)[C@H]3N=[N+]=[N-])[C@H](OCc3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OCc2ccccc2)[C@H]1N=[N+]=[N-],thioglycoside,Dichloromethane;Diethyl ether,ClCCl;O(CC)CC,1,Tosyl chloride,O=S(=O)(Cl)C1=CC=C(C=C1)C,1,25.0,1,30.0,1,93,94,train,676,675,True,1,unique_structure_key,2,exact_regenerated_o4_acetate_match
NEG-1169,PAIR-31-013-CAS-12308870,1169,31-013-CAS-12308870,o4_acetylated,0,CCS[C@@H]1O[C@@H]2CO[C@@H](c3ccccc3)O[C@H]2C[C@H]1NC(=O)OCC(Cl)(Cl)Cl,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](OC(C)=O)[C@@H]1O[C@H](C)C(=O)OCCS(=O)(=O)c1ccccc1,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COCc2ccccc2)[C@@H](O)[C@@H]1O[C@H](C)C(=O)OCCS(=O)(=O)c1ccccc1,thioglycoside,Dichloromethane,ClCCl,1,Sodium thiosulfate,[Na].O=S(=O)(O)S,1,25.0,1,30.0,1,25,26,train,677,676,True,1,unique_structure_key,0,exact_regenerated_o4_acetate_match
NEG-1171,PAIR-31-013-CAS-739772,1171,31-013-CAS-739772,o4_acetylated,0,CC(=O)OC[C@H]1O[C@@H](Sc2ccc(C)cc2)[C@H](NC(=O)OCC(Cl)(Cl)Cl)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@@H]1O[C@H](C)C(=O)OCCS(=O)(=O)c1ccccc1,CC(=O)N[C@H]1[C@@H](OCc2ccccc2)O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@@H]1O[C@H](C)C(=O)OCCS(=O)(=O)c1ccccc1,thioglycoside,Dichloromethane;Diethyl ether,ClCCl;O(CC)CC,1,Trifluoromethanesulfonic acid,O=S(=O)(O)C(F)(F)F,1,-40.0,1,60.0,1,26,27,train,678,677,True,1,unique_structure_key,2,exact_regenerated_o4_acetate_match
